Date,"Previous Date",Keyword,Labels,Position,"Position Change",URL,"Prev. Position","Citation Rank","Top AIO Source","Set Target URL","Target URL Status","Best Position",Page,"Page Change","SERP Features","AI Brand Mentions",Citations,"Search Intent","Previous Search Intent","Keyword Difficulty","Search Volume","Search Volume YoY change",Impressions,Clicks
2026-08-31,2026-08-24,brandwide,Branded,1,0,https://meetbrandwide.com/,1,-,-,-,"not set",1,1,0,"Organic,Reviews,Knowledge panel,People also ask,Sitelinks,Videos",,,Commercial,Commercial,39,70,-22%,154,46
2026-08-31,2026-08-24,"franchise management system","Close Variants",1,3,https://meetbrandwide.com/,4,2,https://meetbrandwide.com/,-,"not set",1,1,0,"Organic,AI Overviews,Reviews,People also ask,Ads Bottom,Videos",,https://meetbrandwide.com/,"Commercial,Informational",Commercial,29,50,-64%,887,2
2026-08-31,2026-08-24,"management franchise","Close Variants",1,13,https://meetbrandwide.com/blog/what-is-franchise-management/,14,2,https://meetbrandwide.com/blog/what-is-franchise-management/,-,"not set",1,1,1,"Organic,AI Overviews,Reviews,People also ask,Videos",,https://meetbrandwide.com/blog/what-is-franchise-management/,Informational,"Commercial,Informational",34,170,-47%,70,0
2026-08-31,2026-08-24,"franchise management software","Close Variants",1,0,https://meetbrandwide.com/,1,2,https://meetbrandwide.com/,-,"not set",1,1,0,"Organic,AI Overviews,Reviews,People also ask,Ads Bottom,Videos",,https://meetbrandwide.com/,Commercial,Commercial,38,260,-56%,1648,6
2026-08-31,2026-08-24,"franchisee management software","Close Variants",1,0,https://meetbrandwide.com/,1,2,https://meetbrandwide.com/,-,"not set",1,1,0,"Organic,AI Overviews,Reviews,People also ask,Ads Bottom,Videos",,https://meetbrandwide.com/,Commercial,Commercial,30,10,0%,192,0
2026-08-31,2026-08-24,"software for franchise management",-,1,0,https://meetbrandwide.com/,1,2,https://meetbrandwide.com/,-,"not set",1,1,0,"Organic,AI Overviews,Reviews,People also ask,Videos",,https://meetbrandwide.com/,Commercial,Commercial,27,260,-56%,446,0
2026-08-31,2026-08-24,"franchise management app",-,1,0,https://meetbrandwide.com/,1,-,-,-,"not set",1,1,0,"Organic,AI Overviews,Reviews,People also ask,Ads Bottom,Ads Top,Videos",,,Commercial,Commercial,29,10,0%,268,0
2026-08-31,2026-08-24,"franchisee management system",-,1,0,https://meetbrandwide.com/,1,2,https://meetbrandwide.com/,-,"not set",1,1,0,"Organic,AI Overviews,Reviews,People also ask,Ads Bottom,Videos",,https://meetbrandwide.com/,"Informational,Commercial",Commercial,28,10,0%,245,0
2026-08-31,2026-08-24,"franchise management systems","Close Variants",1,4,https://meetbrandwide.com/,5,2,https://meetbrandwide.com/,-,"not set",1,1,0,"Organic,AI Overviews,Reviews,People also ask,Ads Bottom,Videos",,https://meetbrandwide.com/,"Commercial,Informational",Commercial,28,50,-64%,156,0
2026-08-31,2026-08-24,"management of franchise","Close Variants",1,0,https://meetbrandwide.com/blog/what-is-franchise-management/,1,2,https://meetbrandwide.com/blog/what-is-franchise-management/,-,"not set",1,1,0,"Organic,AI Overviews,Reviews,People also ask,Videos",,https://meetbrandwide.com/blog/what-is-franchise-management/,"Informational,Commercial","Informational,Commercial",21,170,-47%,23,0
2026-08-31,2026-08-24,"software franchise","Close Variants",1,0,https://meetbrandwide.com/,1,2,https://meetbrandwide.com/,-,"not set",1,1,0,"Organic,AI Overviews,Reviews,People also ask,Ads Bottom,Videos",https://meetbrandwide.com/,https://meetbrandwide.com/,Commercial,Commercial,30,140,-71%,102,0
2026-08-31,2026-08-24,"software franchises","Close Variants",1,0,https://meetbrandwide.com/,1,2,https://meetbrandwide.com/,-,"not set",1,1,0,"Organic,AI Overviews,Reviews,People also ask,Ads Bottom,Videos",https://meetbrandwide.com/,https://meetbrandwide.com/,Commercial,Commercial,23,140,-71%,50,0
2026-08-31,2026-08-24,"franchise management","Close Variants",1,0,https://meetbrandwide.com/blog/what-is-franchise-management/,1,2,https://meetbrandwide.com/blog/what-is-franchise-management/,-,"not set",1,1,0,"Organic,AI Overviews,People also ask,Ads Bottom,Videos",,https://meetbrandwide.com/blog/what-is-franchise-management/,Navigational,Navigational,33,170,-47%,693,0
2026-08-31,2026-08-24,"what is franchise management",-,1,0,https://meetbrandwide.com/blog/what-is-franchise-management/,1,1,https://meetbrandwide.com/blog/what-is-franchise-management/,-,"not set",1,1,0,"Organic,AI Overviews,Reviews,People also ask,Videos",,https://meetbrandwide.com/blog/what-is-franchise-management/,Informational,"Commercial,Informational",25,10,0%,27,0
2026-08-31,2026-08-24,"ai-powered franchise management software",-,1,0,https://meetbrandwide.com/,1,-,-,-,"not set",1,1,0,"Organic,AI Overviews,Reviews,People also ask,Videos",,,Commercial,Commercial,,-,-,11,0
2026-08-31,2026-08-24,"ai powered franchise management software",-,1,0,https://meetbrandwide.com/,1,-,-,-,"not set",1,1,0,"Organic,AI Overviews,Reviews,People also ask,Ads Bottom,Videos",,,Commercial,Commercial,,-,-,10,0
2026-08-31,2026-08-24,"ai franchise management software",-,1,0,https://meetbrandwide.com/,1,-,-,-,"not set",1,1,0,"Organic,AI Overviews,Reviews,People also ask,Ads Bottom,Videos",,,Commercial,Commercial,,-,-,10,0
2026-08-31,2026-08-24,"franchise management software with ai",-,1,49,https://meetbrandwide.com/,50,-,-,-,"not set",1,1,4,"Organic,AI Overviews,Reviews,People also ask,Ads Bottom,Videos",,,Commercial,Commercial,,-,-,8,0
2026-08-31,2026-08-24,"brandwide ai",-,1,0,https://meetbrandwide.com/,1,-,-,-,"not set",1,1,0,"Organic,AI Overviews,Reviews,Videos",,,Navigational,Navigational,,-,-,27,0
2026-08-31,2026-08-24,"brandwide ria",-,1,0,https://meetbrandwide.com/blog/meet-ria-ai-franchise-sales-assistant/,1,-,-,-,"not set",1,1,0,"Organic,AI Overviews,Reviews,Videos",,,Commercial,Commercial,,-,-,31,0
2026-08-31,2026-08-24,"ria franchise sales assistant",-,1,0,https://meetbrandwide.com/blog/meet-ria-ai-franchise-sales-assistant/,1,-,-,-,"not set",1,1,0,"Organic,AI Overviews,Reviews,Videos",,,Informational,Informational,,-,-,6,0
2026-08-31,2026-08-24,"franchising software","Close Variants",2,-1,https://meetbrandwide.com/,1,-,-,-,"not set",1,1,0,"Organic,AI Overviews,Reviews,People also ask,Ads Bottom,Videos",,,Commercial,Commercial,32,140,-71%,251,0
2026-08-31,2026-08-24,"franchisor management software","Close Variants",2,1,https://meetbrandwide.com/,3,-,-,-,"not set",2,1,0,"Organic,AI Overviews,Reviews,People also ask,Ads Bottom,Videos",,,Commercial,Commercial,29,260,-56%,194,0
2026-08-31,2026-08-24,"franchise management company","Close Variants",3,1,https://meetbrandwide.com/blog/what-is-franchise-management/,4,-,-,-,"not set",3,1,0,"Organic,AI Overviews,Reviews,People also ask,Videos,Local pack",,,"Informational,Navigational","Informational,Navigational",30,30,-25%,50,0
2026-08-31,2026-08-24,"franchise lead management software","Close Variants",4,-1,https://meetbrandwide.com/,3,-,-,-,"not set",1,1,0,"Organic,AI Overviews,Reviews,People also ask,Ads Bottom,Videos",,,Commercial,Commercial,27,10,-86%,75,0
2026-08-31,2026-08-24,"franchise software","Close Variants",5,-4,https://meetbrandwide.com/,1,-,-,-,"not set",1,1,0,"Organic,AI Overviews,Reviews,People also ask,Ads Bottom,Ads Top,Videos",,,Commercial,Commercial,34,140,-71%,1462,2
2026-08-31,2026-08-24,"franchise solution",-,6,1,https://meetbrandwide.com/blog/in-what-ways-can-franchise-solution-help-franchisees/,7,-,-,-,"not set",1,1,0,"Organic,AI Overviews,People also ask,Videos",,,Navigational,Navigational,28,50,-29%,180,0
2026-08-31,2026-08-24,"franchise royalty management",-,6,-2,https://meetbrandwide.com/blog/how-franchise-directors-can-streamline-revenue-with-royalty-management-software/,4,-,-,-,"not set",1,1,0,"Organic,AI Overviews,Reviews,People also ask,Videos",,,Commercial,"Commercial,Informational",26,10,0%,134,0
2026-08-31,2026-08-24,"ai-powered all-in-one franchise management software",-,6,-4,https://meetbrandwide.com/,2,-,-,-,"not set",2,1,0,"Organic,AI Overviews,Reviews,Ads Bottom,Videos",,,Commercial,Commercial,,-,-,7,0
2026-08-31,2026-08-24,"ai franchise sales assistant",-,6,3,https://meetbrandwide.com/blog/meet-ria-ai-franchise-sales-assistant/,9,-,-,-,"not set",1,1,0,"Organic,AI Overviews,Reviews,People also ask,Videos",,,Commercial,Commercial,,-,-,4,0
2026-08-31,2026-08-24,"franchise development software",-,7,2,https://meetbrandwide.com/,9,-,-,-,"not set",4,1,0,"Organic,AI Overviews,Reviews,People also ask,Ads Bottom,Videos",,,Commercial,Commercial,25,10,0%,160,0
2026-08-31,2026-08-24,"best franchise management software",-,8,-7,https://meetbrandwide.com/,1,-,-,-,"not set",1,1,0,"Organic,AI Overviews,Reviews,People also ask,Ads Bottom,Videos",,,Commercial,Commercial,38,20,0%,485,0
2026-08-31,2026-08-24,"franchise management solutions","Close Variants",8,-3,https://meetbrandwide.com/,5,-,-,-,"not set",1,1,0,"Organic,AI Overviews,Reviews,People also ask,Ads Bottom,Videos",,,Commercial,Commercial,32,10,0%,116,0
2026-08-31,2026-08-24,"franchise management companies","Close Variants",8,"+ 8",https://meetbrandwide.com/blog/what-is-franchise-management/,,-,-,-,"not set",8,1,"+ 1","Organic,AI Overviews,Reviews,People also ask,Videos",,,Commercial,Commercial,28,30,-25%,19,0
2026-08-31,2026-08-24,"ai franchise software",-,8,2,https://meetbrandwide.com/,10,-,-,-,"not set",3,1,0,"Organic,AI Overviews,Reviews,People also ask,Ads Bottom,Videos",,,Commercial,Commercial,,-,-,19,0
2026-08-31,2026-08-24,"franchise business intelligence software",-,9,1,https://meetbrandwide.com/blog/the-ultimate-guide-to-why-your-franchisee-business-needs-a-franchise-analytics-software/,10,-,-,-,"not set",5,1,0,"Organic,AI Overviews,Reviews,People also ask,Videos",,,Commercial,Commercial,29,10,-,90,0
2026-08-31,2026-08-24,"franchise intranet software","Close Variants",9,3,https://meetbrandwide.com/,12,-,-,-,"not set",5,1,1,"Organic,AI Overviews,Reviews,Videos",,,Commercial,Commercial,28,10,-,54,0
2026-08-31,2026-08-24,"franchise management solution","Close Variants",9,-1,https://meetbrandwide.com/,8,-,-,-,"not set",1,1,0,"Organic,AI Overviews,Reviews,People also ask,Ads Bottom,Videos",,,Commercial,Commercial,30,10,0%,285,0
2026-08-31,2026-08-24,"franchisor software",-,10,-8,https://meetbrandwide.com/,2,-,-,-,"not set",2,1,0,"Organic,AI Overviews,Reviews,People also ask,Ads Bottom,Videos",,,Commercial,Commercial,28,10,0%,199,0
2026-08-31,2026-08-24,"franchise ai software",-,10,0,https://meetbrandwide.com/,10,-,-,-,"not set",3,1,0,"Organic,AI Overviews,Reviews,People also ask,Ads Bottom,Videos",,,Commercial,Commercial,,-,-,7,0
2026-08-31,2026-08-24,"managing franchisees","Close Variants",12,0,https://meetbrandwide.com/blog/what-is-franchise-management/,12,-,-,-,"not set",1,2,0,"Organic,AI Overviews,Reviews,People also ask,Images,Videos",,,Informational,Informational,19,170,-47%,22,0
2026-08-31,2026-08-24,"restaurant franchise management software",-,12,-1,https://meetbrandwide.com/blog/best-franchise-management-software/,11,-,-,-,"not set",3,2,0,"Organic,AI Overviews,Reviews,People also ask,Videos",,,Commercial,Commercial,33,10,0%,733,0
2026-08-31,2026-08-24,"franchise reporting software",-,12,1,https://meetbrandwide.com/blog/how-does-franchise-management-software-work/,13,-,-,-,"not set",10,2,0,"Organic,AI Overviews,Reviews,People also ask,Ads Bottom,Videos",,,Commercial,Commercial,28,10,-91%,370,0
2026-08-31,2026-08-24,"best ai franchise management software",-,12,-10,https://meetbrandwide.com/franchise-management-software/,2,-,-,-,"not set",1,2,-1,"Organic,AI Overviews,Reviews,People also ask,Ads Bottom,Videos",,,Commercial,Commercial,,-,-,8,0
